Price,Certification_Total,Material_CO2_norm,Material_Water_norm,Material_Energy_norm,Material_Chemical_norm,Care_CO2_norm,Care_Water_norm,Care_Energy_norm,Origin_Grid_norm,Origin_Transport_norm,Origin_Manufacturing_norm,Brand_Patagonia,Brand_Penneys,Brand_Zara,Category_Woman,Subcategory_Jumper,Subcategory_Sweater,Subcategory_Tshirt
,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,False,False,False,False
,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75,False,False,False,False,True,False,False
,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.55,0.45,0.7,False,False,True,False,True,False,False
,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.3,0.1,0.35,False,False,True,True,False,False,True
,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.3,0.1,0.35,False,True,False,True,False,True,False
,0.4,0.1337979094076655,0.017225768146059077,0.21542904290429046,0.26256326825741144,1.0,1.0,1.0,0.5,0.4,0.65,True,False,False,True,False,False,True
,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.25,0.1,0.3,False,False,True,True,False,True,False
,0.1,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.5,0.4,0.65,False,False,True,True,False,False,True
,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.4,0.2,0.45,False,False,False,True,True,False,False
,0.2,0.23331010452961676,0.09943223986937805,0.5037953795379537,0.5570318148951554,0.0,0.0,0.0,0.55,0.45,0.75,True,False,False,True,False,True,False
,0.0,0.22121951219512195,0.012327445450497253,0.5338833883388338,0.5544107013738251,1.0,1.0,1.0,0.45,0.35,0.55,False,True,False,True,False,True,False
,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.45,0.35,0.55,False,True,False,True,True,False,False
,0.0,0.0846411149825784,0.48601009351343316,0.13608360836083608,0.25036153289949387,0.0,0.0,0.0,0.55,0.45,0.75,False,False,False,True,True,False,False
,0.4,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.3,0.1,0.35,True,False,False,True,False,True,False
,0.4,0.3391463414634146,0.051870268665578145,0.5678767876787678,0.5887563268257412,0.0,0.0,0.0,0.55,0.45,0.7,True,False,False,False,True,False,False
,0.4,0.19221254355400696,0.7141012320023749,0.32623762376237614,0.6116232827187275,1.0,1.0,1.0,0.65,0.4,0.6,True,False,False,False,False,False,False
,0.1,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,False,True,False,False
,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,True,False,True,True,False,False
,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.25,0.1,0.3,False,True,False,False,False,False,False
,0.2,0.1365679442508711,0.005492058779872347,0.26078107810781076,0.25665220535068695,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,True,False,False,False
,0.2,0.24878048780487805,0.7849562119637821,0.3785753575357535,0.6660339840925524,0.0,0.0,0.0,0.3,0.1,0.35,True,False,False,False,False,True,False
,0.0,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.5,0.4,0.65,False,True,False,True,False,False,True
,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.65,0.4,0.6,False,True,False,True,True,False,False
,0.4,0.18581881533101044,0.008490426005640492,0.4163916391639163,0.3807664497469269,1.0,1.0,1.0,0.55,0.45,0.75,True,False,False,True,False,False,False
,0.2,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,True,False,False,True,False,True,False
,0.0,0.29073170731707315,0.4884221463559448,0.4859185918591859,0.5343817787418654,0.0,0.0,0.0,0.65,0.4,0.6,False,True,False,False,True,False,False
,0.2,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45,True,False,False,False,False,False,False
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,True,False,False,False
,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,False,True,False,False
,0.05,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.5,0.4,0.65,False,False,True,True,False,False,True
,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,True,False,False,True,False,False,True
,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.25,0.1,0.3,False,True,False,False,False,False,False
,0.0,0.38257839721254355,0.46530354757310366,0.6479372937293729,0.7122017353579178,0.0,0.0,0.0,0.65,0.4,0.6,False,True,False,False,True,False,False
,0.4,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,True,False,False
,0.4,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.65,0.4,0.6,True,False,False,False,False,False,False
,0.0,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.55,0.45,0.7,False,True,False,False,False,False,False
,0.2,0.1291637630662021,0.005492058779872347,0.28415841584158413,0.24128705712219817,1.0,1.0,1.0,0.55,0.45,0.75,False,False,False,True,False,False,False
,0.4,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.55,0.45,0.75,True,False,False,False,True,False,False
,0.0,0.20278745644599305,0.04671960813418435,0.5388888888888888,0.5589298626174982,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,True,False,False,True
,0.0,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.55,0.45,0.75,False,True,False,True,False,False,False
,0.2,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3,False,False,False,True,False,True,False
,0.1,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.55,0.45,0.7,False,False,True,True,True,False,False
,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.65,0.4,0.6,False,True,False,False,True,False,False
,0.1,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.4,0.2,0.45,False,False,True,False,False,False,False
,0.4,0.052466898954703835,0.29657117411310663,0.10261276127612759,0.19278741865509763,1.0,1.0,1.0,0.4,0.2,0.45,True,False,False,False,False,False,True
,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.25,0.1,0.3,False,True,False,True,True,False,False
,0.0,0.23665505226480832,0.012397951610509127,0.5077007700770076,0.4751446131597975,1.0,1.0,1.0,0.5,0.4,0.65,False,True,False,False,False,False,False
,0.0,0.5049651567944251,0.1575330265696898,0.617931793179318,0.6265365148228489,0.0,0.0,0.0,0.45,0.35,0.55,False,False,True,True,True,False,False
,0.4,0.12076655052264809,0.2117448419177675,0.1937843784378438,0.2737707881417209,0.0,0.0,0.0,0.55,0.45,0.75,True,False,False,True,False,True,False
,0.0,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.45,0.35,0.55,False,True,False,False,False,False,True
,0.4,0.37114982578397215,0.47543416951165207,0.6321232123212323,0.705712219812003,0.0,0.0,0.0,0.45,0.35,0.55,True,False,False,True,False,False,False
,0.0,0.1103658536585366,0.3892292563455544,0.2024202420242024,0.41684743311641365,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,False,True,False,False
,0.0,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,False,False,False,True
,0.0,0.16245644599303138,0.9254119044084904,0.20448294829482946,0.6113521330441071,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,True,True,False,False
,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,True,False,False,True,False,True,False
,0.4,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35,True,False,False,True,False,True,False
,0.2,0.0700348432055749,0.06400474988867448,0.1576457645764576,0.1977584960231381,1.0,1.0,1.0,0.3,0.1,0.35,False,False,True,True,False,False,True
,0.0,0.1550348432055749,0.5017515214487159,0.21619911991199114,0.45733911785972525,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,True,False,False,True
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45,False,True,False,True,False,False,True
,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.75,False,False,False,False,False,False,True
,0.05,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,True,False,True,False
,0.1,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,True,False,False,True
,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35,False,False,True,True,True,False,False
,0.0,0.15689895470383275,0.007740834199198456,0.39658965896589654,0.4960231381055676,1.0,1.0,1.0,0.3,0.1,0.35,False,False,True,False,False,False,False
,0.0,0.35205574912891985,0.19195116520706543,0.6482398239823982,0.6267172812725958,0.0,0.0,0.0,0.3,0.1,0.35,False,True,False,True,True,False,False
,0.1,0.1289198606271777,0.14650437880362177,0.22992299229922988,0.4577006507592191,1.0,1.0,1.0,0.55,0.45,0.75,False,False,True,True,False,False,True
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.5,0.4,0.65,False,True,False,True,False,True,False
,0.1,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.4,0.2,0.45,False,False,True,True,False,False,False
,0.1,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.55,0.45,0.75,False,False,False,False,False,True,False
,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55,False,True,False,False,False,False,False
,0.1,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.5,0.4,0.65,False,False,False,False,True,False,False
,0.2,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,False,False,False
,0.1,0.3236585365853658,0.08822547127801691,0.74994499449945,0.7411605206073754,0.0,0.0,0.0,0.3,0.1,0.35,False,False,True,False,False,True,False
,0.1,0.11127177700348437,0.09505343624758796,0.21658415841584158,0.2575921908893709,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,False,False,False,True
,0.2,0.06553658536585365,0.20340656078373162,0.08921892189218923,0.17462039045553146,1.0,1.0,1.0,0.3,0.1,0.35,True,False,False,True,False,False,True
,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,True,False,False,False
,0.0,0.09278745644599304,0.05682425411904409,0.19642464246424637,0.23237527114967463,1.0,1.0,1.0,0.25,0.1,0.3,False,True,False,True,False,False,True
,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,False,False,True,False
,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.65,0.4,0.6,False,True,False,False,False,False,True
,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.4,0.2,0.45,False,True,False,False,False,True,False
,0.0,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,True,False,False,False
,0.0,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.25,0.1,0.3,False,True,False,False,True,False,False
,0.0,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.4,0.2,0.45,False,True,False,False,False,False,True
,0.0,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.45,0.35,0.55,False,False,False,True,False,True,False
,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.5,0.4,0.65,False,True,False,False,False,False,True
,0.2,0.499177700348432,0.39709811488793223,0.6968646864686467,0.7043383947939262,0.0,0.0,0.0,0.55,0.45,0.75,True,False,False,False,True,False,False
,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,True,True,False,False
,0.1,0.14707317073170734,0.00564791450200386,0.2414741474147414,0.292118582791034,1.0,1.0,1.0,0.55,0.45,0.7,False,False,False,False,False,False,False
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,False,False,True,False
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,True,True,False,False
,0.1,0.1268745644599303,0.1802322992429865,0.22755775577557757,0.312002892263196,1.0,1.0,1.0,0.55,0.45,0.7,False,False,True,True,True,False,False
,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,False,False,True,False
,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.4,0.2,0.45,False,True,False,True,False,False,False
,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35,False,True,False,True,True,False,False
,0.0,0.14947735191637632,0.00857206471723319,0.4009900990099009,0.44866232827187275,1.0,1.0,1.0,0.55,0.45,0.75,False,True,False,True,False,True,False
,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.3,0.1,0.35,False,True,False,True,False,True,False
,0.2,0.12598606271777005,0.17326703280391864,0.20198019801980197,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,True,False,False,True
,0.2,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45,True,False,False,True,True,False,False
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35,False,True,False,True,False,True,False
,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.5,0.4,0.65,False,False,False,True,True,False,False
,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.4,0.2,0.45,False,False,True,True,False,False,False
,0.4,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,True,False,False,True,False,False,False
,0.0,0.3779616724738675,0.22180866854683087,0.7229372937293729,0.6992046276211135,0.0,0.0,0.0,0.5,0.4,0.65,False,False,False,False,False,False,False
,0.1,0.2247386759581882,0.0646801246845777,0.592959295929593,0.6194866232827188,1.0,1.0,1.0,0.4,0.2,0.45,False,False,True,True,False,False,True
,0.2,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3,False,False,True,False,False,False,True
,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.25,0.1,0.3,False,True,False,True,False,True,False
,0.05,0.1353588850174216,0.24807035772599073,0.26325632563256324,0.3212219812002892,0.0,0.0,0.0,0.3,0.1,0.35,False,False,True,True,False,True,False
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45,False,True,False,False,False,True,False
,0.0,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.45,0.35,0.55,False,True,False,True,True,False,False
,0.1,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,False,False,False,False
,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,False,True,False,False
,0.2,0.05800696864111499,0.5714709811488793,0.09834983498349838,0.24150397686189448,1.0,1.0,1.0,0.65,0.4,0.6,False,False,False,True,False,False,True
,0.0,0.24379790940766546,0.05590396318836277,0.6547304730473045,0.6692877801879971,1.0,1.0,1.0,0.55,0.45,0.75,False,False,True,True,False,False,True
,0.4,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,True,True,False,False
,0.0,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.55,0.45,0.7,False,False,False,False,False,False,True
,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.25,0.1,0.3,False,False,True,True,False,False,True
,0.0,0.2694599303135889,0.01527757161941517,0.5812981298129812,0.5552241503976861,1.0,1.0,1.0,0.55,0.45,0.7,False,False,False,True,False,False,False
,0.0,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.3,0.1,0.35,False,True,False,True,False,False,True
,0.2,0.12412891986062721,0.09881438325664242,0.3391639163916391,0.47396963123644253,1.0,1.0,1.0,0.25,0.1,0.3,True,False,False,False,True,False,False
,0.0,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,True,False,False,True
,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45,True,False,False,False,False,False,True
,0.4,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35,True,False,False,False,False,True,False
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75,False,False,True,False,False,False,False
,0.4,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.65,0.4,0.6,True,False,False,False,True,False,False
,0.4,0.1637630662020906,0.5402701499183613,0.3427942794279427,0.6384671005061461,1.0,1.0,1.0,0.25,0.1,0.3,True,False,False,False,True,False,False
,0.4,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.4,0.2,0.45,True,False,False,True,True,False,False
,0.1,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.7,False,False,False,True,False,False,False
